headline_len,body_len,n_sentences,n_tickers
0,958,39,38
0,694,46,14
0,1428,60,46
0,286,12,10
0,822,22,7
0,1267,62,32
0,768,21,8
0,1916,84,53
0,496,14,22
0,146,5,9
0,459,24,10
0,858,48,20
0,489,20,15
0,373,11,21
0,324,10,6
0,945,50,24
0,147,6,7
0,132,6,7
0,399,10,11
0,478,13,27
0,1045,51,7
0,332,10,18
0,619,26,25
0,941,41,23
0,812,38,24
0,211,8,6
0,305,6,10
0,562,27,15
0,922,26,51
0,438,21,12
0,127,6,8
0,1785,90,41
0,772,21,6
0,261,10,20
0,936,38,20
0,801,31,33
0,1406,62,32
0,1091,50,22
0,835,36,23
0,421,11,13
0,1591,68,49
0,1130,39,35
0,323,11,22
0,936,39,29
0,412,14,16
0,855,38,30
0,914,47,24
0,1185,56,36
0,208,6,13
0,403,9,17
0,284,15,9
0,1660,102,52
0,905,27,29
0,898,38,27
0,1294,57,37
0,1148,51,25
0,1042,41,45
0,909,43,22
0,1060,47,20
0,1181,55,41
0,553,30,16
0,1051,43,39
0,1094,50,21
0,1076,42,33
0,1148,43,39
0,1556,67,44
0,592,26,27
0,456,19,17
0,1175,47,26
0,1209,52,33
0,716,16,28
0,1699,70,36
0,1418,69,24
0,1298,57,16
0,1093,46,19
0,1666,81,52
0,1102,52,8
0,109,4,5
0,484,13,9
0,939,36,13
0,632,30,18
0,1187,44,30
0,285,15,8
0,927,41,14
0,1066,44,21
0,679,31,18
0,410,9,17
0,209,7,13
0,917,42,26
0,856,36,15
0,920,28,18
0,1358,66,35
0,799,37,25
0,483,13,24
0,580,29,18
0,1115,47,34
0,579,29,17
0,814,42,20
0,485,13,24
0,825,36,32
0,940,40,20
0,1081,43,22
0,731,35,20
0,1032,45,16
0,1015,50,16
0,992,49,26
0,1452,62,40
0,1236,44,35
0,888,38,29
0,448,13,26
0,3739,180,107
0,926,42,12
0,1197,59,44
0,648,33,21
0,998,40,19
0,789,39,22
0,956,42,31
0,1244,60,23
0,550,25,17
0,890,32,20
0,1304,46,15
0,866,41,12
0,91,2,5
0,498,27,29
0,461,19,14
0,947,40,29
0,433,10,14
0,404,9,16
0,1248,48,26
0,900,45,10
0,411,14,13
0,1178,48,26
0,924,43,26
0,1202,58,19
0,2460,116,58
0,1243,57,31
0,1513,68,36
0,1171,41,33
0,1105,34,46
0,419,9,16
0,935,40,17
0,410,10,13
0,410,10,14
0,977,48,19
0,1192,52,21
0,563,28,20
0,1082,54,23
0,554,17,20
0,625,23,19
0,926,40,16
0,433,13,22
0,1145,48,19
0,693,31,9
0,888,36,27
0,1423,54,67
0,456,13,21
0,572,32,23
0,1125,49,36
0,179,7,5
0,285,8,8
0,906,33,34
0,464,14,7
0,843,40,21
0,646,27,21
0,1056,47,24
0,754,37,23
0,1370,4,156
0,1064,4,105
0,470,8,22
0,541,4,59
0,615,23,27
0,550,26,16
0,822,34,28
0,456,13,19
0,535,23,13
0,137,6,4
0,1299,54,26
0,871,38,22
0,853,38,21
0,4347,158,87
0,423,11,10
0,658,28,20
0,759,20,10
0,322,10,10
0,764,21,8
0,619,4,63
0,177,6,15
0,257,9,9
0,1025,46,30
0,815,36,31
0,653,19,19
0,755,20,11
0,948,43,56
0,482,13,10
0,399,9,11
0,478,13,20
0,862,38,20
0,1088,61,16
0,390,10,11
0,759,34,11
0,1283,57,28
0,808,5,89
0,944,46,11
0,1096,53,20
0,319,16,10
0,590,16,33
0,879,39,29
0,431,13,24
0,1339,47,35
0,1098,47,35
0,633,27,19
0,373,10,32
0,1196,48,65
0,504,26,14
0,175,7,15
0,830,32,26
0,1196,51,40
0,1193,60,31
0,455,14,14
0,298,15,9
0,916,46,22
0,731,23,22
0,1245,53,35
0,535,25,12
0,1206,45,39
0,1200,53,19
0,941,38,37
0,977,41,33
0,775,34,23
0,1420,44,59
0,1078,39,21
0,1123,53,20
0,945,45,25
0,433,13,16
0,426,11,14
0,442,11,14
0,398,9,12
0,149,6,9
0,944,46,14
0,792,33,26
0,1402,65,30
0,894,31,14
0,322,13,10
0,1238,48,25
0,1149,48,23
0,1129,44,28
0,300,11,13
0,966,31,56
0,1022,53,16
0,528,24,13
0,219,6,18
0,1467,75,42
0,1008,36,13
0,555,25,17
0,904,44,21
0,812,4,79
0,376,13,32
0,260,10,24
0,1273,52,8
0,981,47,22
0,1282,50,36
0,2027,63,80
0,434,10,13
0,624,19,20
0,1045,39,44
0,320,8,21
0,278,8,9
0,1011,51,21
0,1443,43,50
0,102,2,11
0,446,17,23
0,785,28,22
0,2338,62,61
0,142,6,8
0,2228,62,60
0,368,14,16
0,836,37,22
0,966,42,33
0,793,31,28
0,703,32,19
0,385,12,17
0,990,51,14
0,778,27,13
0,696,22,19
0,1230,45,38
0,687,31,18
0,1861,99,46
0,1159,53,44
0,375,14,9
0,804,36,28
0,894,49,25
0,290,6,14
0,987,41,26
0,377,14,9
0,930,37,61
0,802,36,23
0,344,18,13
0,653,31,23
0,1094,47,32
0,145,6,5
0,1406,44,32
0,1252,48,27
0,1291,55,18
0,1190,53,31
0,521,30,7
0,989,41,14
0,1028,51,14
0,276,15,7
0,1423,73,39
0,895,39,28
0,774,25,25
0,1082,49,28
0,1084,61,16
0,243,5,8
0,192,7,11
0,239,9,10
0,1113,54,22
0,1436,68,28
0,715,33,21
0,1006,49,20
0,931,37,35
0,196,5,12
0,1036,46,23
0,863,45,12
0,433,18,9
0,1225,56,17
0,899,41,16
0,271,12,18
0,1196,60,20
0,591,28,21
0,1293,55,21
0,215,8,20
0,1203,49,27
0,241,6,11
0,475,13,25
0,1028,43,14
0,912,41,19
0,454,11,14
0,1162,42,36
0,503,17,27
0,946,43,29
0,819,35,12
0,1059,50,18
0,796,35,19
0,871,38,15
0,879,32,14
0,592,27,20
0,475,25,28
0,658,27,21
0,584,28,16
0,986,46,29
0,953,32,17
0,1164,56,33
0,318,18,9
0,952,38,13
0,420,9,14
0,424,13,24
0,1203,49,27
0,1218,49,26
0,116,3,6
0,884,38,8
0,429,12,21
0,966,44,34
0,1057,52,21
0,358,12,19
0,2953,140,67
0,926,40,15
0,1174,47,39
0,548,18,31
0,724,28,30
0,1896,92,37
0,1192,41,36
0,882,35,25
0,1007,41,24
0,917,36,33
0,10516,507,69
0,329,10,11
0,277,8,16
0,1029,45,26
0,1207,51,28
0,366,13,31
0,919,47,29
0,235,6,7
0,1020,43,41
0,669,28,21
0,1843,98,47
0,1070,43,46
0,883,44,25
0,480,15,26
0,810,39,28
0,904,37,25
0,939,49,19
0,716,36,13
0,423,15,24
0,426,13,21
0,148,6,9
0,1074,46,24
0,161,6,10
0,273,9,15
0,1132,4,121
0,252,7,10
0,1082,4,127
0,753,21,12
0,788,48,16
0,314,11,26
0,857,37,18
0,771,21,8
0,236,9,21
0,888,43,21
0,729,39,22
0,912,40,20
0,675,18,32
0,1296,59,39
0,570,29,29
0,12422,597,68
0,826,36,17
0,294,12,18
0,903,37,13
0,152,4,10
0,1869,78,49
0,431,15,17
0,903,41,24
0,518,18,30
0,518,18,30
0,1017,50,25
0,1073,58,39
0,388,9,10
0,885,40,21
0,590,14,18
0,763,34,27
0,1666,73,39
0,1219,56,54
0,684,33,20
0,1612,74,41
0,411,9,17
0,1061,54,21
0,289,13,9
0,1406,62,32
0,1007,45,17
0,2198,89,79
0,1052,48,19
0,2088,92,57
0,353,13,10
0,589,28,20
0,415,9,15
0,1173,48,21
0,503,29,23
0,1456,68,30
0,1063,50,29
0,999,42,17
0,724,33,25
0,512,26,15
0,773,37,21
0,973,38,12
0,787,38,22
0,673,28,19
0,381,14,9
0,776,36,24
0,663,31,25
0,596,28,23
0,1381,62,31
0,633,31,16
0,646,28,14
0,1280,63,37
0,1051,43,39
0,351,13,9
0,725,34,16
0,1543,67,33
0,1028,46,24
0,940,44,27
0,317,11,20
0,1236,48,27
0,1006,42,16
0,1831,107,43
0,823,35,29
0,412,12,14
0,935,39,23
0,951,40,11
0,559,31,28
0,671,33,20
0,1826,92,47
0,1048,38,34
0,909,43,35
0,583,23,15
0,416,13,16
0,759,39,9
0,1436,52,32
0,1033,44,36
0,1045,45,17
0,787,36,25
0,1663,67,39
0,384,14,9
0,1135,49,33
0,746,27,28
0,787,33,25
0,318,18,9
0,1196,48,65
0,991,43,29
0,443,24,13
0,563,27,20
0,170,5,9
0,382,11,18
0,1173,48,21
0,731,33,21
0,900,38,15
0,866,37,25
0,1884,81,38
0,927,42,30
0,403,8,15
0,1066,42,17
0,1007,42,32
0,658,33,25
0,934,38,19
0,2039,93,36
0,296,11,20
0,429,13,24
0,1813,77,43
0,614,25,28
0,1233,48,24
0,968,40,18
0,1982,71,54
0,851,43,13
0,1144,41,12
0,1176,55,30
0,1197,57,28
0,1327,61,29
0,1286,60,31
0,1068,47,16
0,726,29,32
0,257,12,21
0,147,5,9
0,2175,58,67
0,742,20,8
0,1031,42,40
0,1178,55,41
0,667,30,25
0,153,4,3
0,763,21,6
0,401,12,15
0,213,10,9
0,263,10,21
0,1135,23,77
0,1186,21,81
0,1080,46,36
0,284,13,16
0,1402,51,24
0,210,13,5
0,285,8,11
0,738,39,37
0,609,36,18
0,1114,48,35
0,1769,83,41
0,273,6,16
0,145,7,4
0,131,4,4
0,130,4,4
0,875,37,23
0,521,19,12
0,587,19,24
0,1255,59,33
0,458,22,16
0,224,10,17
0,292,7,18
0,138,6,6
0,1308,62,41
0,140,6,6
0,1080,42,29
0,178,4,6
0,175,4,6
0,928,43,10
0,786,35,8
0,722,30,19
0,382,11,18
0,1271,54,29
0,1002,41,35
0,352,13,10
0,905,39,37
0,155,5,13
0,765,21,8
0,425,8,13
0,12749,619,72
0,1111,51,27
0,1437,4,150
0,1280,68,27
0,848,34,29
0,936,31,28
0,1326,60,40
0,1038,54,20
0,1379,67,41
0,872,37,15
0,697,33,19
0,424,11,14
0,459,22,9
0,510,19,28
0,1139,44,29
0,287,10,16
0,937,29,46
0,375,14,19
0,961,45,12
0,498,15,22
0,870,42,28
0,4091,228,37
0,2387,113,38
0,873,38,18
0,229,9,7
0,365,12,16
0,1726,109,33
0,1014,36,12
0,128,3,7
0,388,9,10
0,449,14,30
0,1149,46,39
0,731,26,28
0,839,41,19
0,958,42,32
0,149,5,8
0,924,38,27
0,447,22,21
0,422,12,16
0,422,9,15
0,1258,38,28
0,1422,51,32
0,403,9,16
0,914,39,35
0,508,17,19
0,408,9,16
0,832,36,35
0,1148,37,23
0,416,9,15
0,756,27,25
0,519,14,13
0,489,25,16
0,1015,48,34
0,150,5,13
0,478,13,26
0,496,14,15
0,418,12,27
0,485,13,25
0,404,12,12
0,506,12,13
0,850,34,28
0,1075,47,13
0,518,15,44
0,536,21,11
0,790,34,15
0,302,13,16
0,1173,51,44
0,510,23,14
0,960,28,32
0,881,36,41
0,1151,44,36
0,692,26,26
0,435,23,14
0,1523,63,49
0,739,30,22
0,492,26,14
0,472,13,25
0,792,31,17
0,164,6,16
0,1230,52,44
0,892,38,29
0,435,13,26
0,888,37,14
0,403,9,14
0,144,5,8
0,1236,52,33
0,146,5,7
0,1204,36,35
0,477,13,24
0,546,20,16
0,116,3,5
0,456,19,25
0,687,29,30
0,384,10,11
0,807,33,17
0,501,13,11
0,1339,61,35
0,496,16,20
0,12793,616,92
0,656,21,39
0,476,13,7
0,696,32,9
0,3667,159,43
0,420,12,11
0,403,12,7
0,1269,60,29
0,1727,52,72
0,921,42,19
0,711,30,20
0,664,27,22
0,274,8,17
0,880,38,31
0,1443,57,28
0,809,45,18
0,864,40,27
0,1060,43,29
0,154,6,8
0,146,4,7
0,1866,67,30
0,819,21,10
0,923,41,24
0,951,52,20
0,837,35,33
0,1324,55,39
0,388,9,12
0,12429,619,113
0,1700,67,83
0,612,19,22
0,1029,42,30
0,85,3,6
0,326,17,20
0,394,9,15
0,480,21,14
0,820,39,22
0,373,11,10
0,1112,48,32
0,629,34,21
0,1873,82,42
0,449,13,20
0,505,15,24
0,1063,37,30
0,653,26,22
0,187,11,15
0,1023,58,28
0,739,20,8
0,957,51,10
0,1341,66,30
0,1585,68,23
0,140,5,3
0,1092,5,118
0,717,33,10
0,159,4,5
0,288,8,11
0,322,10,19
0,455,17,24
0,443,13,25
0,148,6,9
0,418,13,21
0,332,8,7
0,556,22,15
0,667,38,15
0,549,15,10
0,1257,4,135
0,1018,36,23
0,400,9,16
0,1116,55,13
0,795,35,25
0,1266,58,22
0,852,35,20
0,1292,55,32
0,979,43,31
0,855,40,19
0,834,42,24
0,701,31,22
0,521,21,11
0,864,46,23
0,797,28,23
0,519,20,16
0,963,48,17
0,824,30,13
0,804,22,25
0,535,22,18
0,1519,61,40
0,146,3,14
0,676,37,13
0,969,34,17
0,1808,88,57
0,407,9,16
0,1794,55,90
0,408,9,15
0,1008,60,17
0,1492,64,65
0,165,4,5
0,986,45,15
0,1508,68,28
0,921,26,24
0,1407,71,23
0,452,21,27
0,646,22,38
0,951,36,32
0,607,24,18
0,773,32,17
0,521,27,25
0,200,6,15
0,162,6,13
0,416,9,14
0,422,9,15
0,648,17,47
0,335,12,9
0,479,18,21
0,866,37,29
0,733,37,16
0,811,37,27
0,484,13,24
0,1072,48,14
0,674,28,34
0,1029,53,32
0,477,13,22
0,502,16,11
0,510,13,17
0,842,34,34
0,939,36,31
0,805,31,26
0,493,16,19
0,198,8,12
0,898,38,33
0,166,5,5
0,483,13,23
0,475,13,23
0,545,16,58
0,859,35,33
0,1480,67,55
0,934,39,36
0,398,9,16
0,472,13,25
0,686,26,20
0,426,15,12
0,879,37,26
0,405,9,17
0,806,41,22
0,820,32,35
0,783,32,18
0,477,13,23
0,173,7,13
0,649,23,24
0,1103,41,33
0,473,13,23
0,418,9,16
0,1103,42,26
0,724,34,20
0,1096,40,40
0,912,35,30
0,501,22,10
0,498,14,23
0,513,23,15
0,714,22,42
0,509,14,25
0,306,12,10
0,1531,68,56
0,213,10,11
0,726,33,32
0,858,41,10
0,360,11,16
0,713,23,38
0,1130,46,25
0,430,12,15
0,376,11,15
0,745,20,8
0,386,9,12
0,989,56,13
0,47982,1385,880
0,378,14,10
0,151,5,12
0,489,24,14
0,7970,375,74
0,938,40,23
0,904,32,17
0,381,14,9
0,890,37,26
0,1385,61,38
0,350,10,9
0,964,46,29
0,923,50,23
0,2339,65,76
0,1446,69,44
0,899,37,28
0,1118,49,19
0,772,41,11
0,352,15,22
0,725,37,8
0,8452,397,58
0,973,41,35
0,932,39,25
0,2953,140,67
0,297,8,13
0,1278,57,33
0,2023,95,41
0,1468,63,47
0,1072,43,46
0,328,9,14
0,853,29,45
0,812,30,18
0,936,38,20
0,1163,47,25
0,965,43,18
0,534,17,29
0,583,28,19
0,502,17,42
0,321,14,13
0,666,33,18
0,1106,50,19
0,606,28,14
0,523,22,10
0,416,9,13
0,374,14,9
0,424,10,13
0,1076,51,14
0,140,6,7
0,826,35,25
0,1070,48,25
0,928,34,19
0,924,41,35
0,841,35,30
0,1307,57,15
0,776,36,24
0,381,14,9
0,940,40,20
0,1060,43,35
0,446,11,17
0,881,32,16
0,359,17,13
0,1226,48,26
0,1154,56,37
0,683,29,23
0,162,6,12
0,824,38,13
0,211,12,8
0,569,31,15
0,1014,47,24
0,1891,82,63
0,383,14,10
0,306,6,9
0,280,6,16
0,994,36,37
0,833,37,23
0,442,14,19
0,595,26,21
0,963,33,17
0,685,29,18
0,825,46,13
0,575,20,31
0,708,27,19
0,503,14,20
0,837,38,24
0,870,39,24
0,980,45,38
0,951,43,22
0,479,13,9
0,278,10,17
0,413,10,11
0,560,28,10
0,1141,47,28
0,147,5,4
0,1085,50,37
0,951,39,35
0,943,51,19
0,252,12,10
0,375,14,9
0,167,4,6
0,872,39,21
0,585,28,18
0,154,4,3
0,542,25,14
0,682,28,21
0,899,37,25
0,1642,57,36
0,984,39,18
0,574,14,26
0,190,7,16
0,471,14,18
0,117,4,7
0,1097,48,22
0,821,39,19
0,971,44,17
0,356,9,17
0,417,12,10
0,1322,3,153
0,724,34,22
0,266,6,12
0,967,34,25
0,188,9,4
0,1542,83,47
0,452,22,15
0,6176,307,55
0,513,19,14
0,115,4,4
0,154,4,4
0,900,45,7
0,1957,77,89
0,1417,63,36
0,412,9,13
0,948,42,37
0,68,2,4
0,1013,41,28
0,82,2,5
0,569,18,23
0,573,32,16
0,666,36,21
0,458,20,14
0,1066,46,18
0,819,41,28
0,255,14,5
0,1082,52,16
0,1304,66,15
0,920,39,28
0,6070,290,43
0,908,47,23
0,701,21,44
0,279,7,15
0,609,27,20
0,876,35,24
0,541,18,39
0,1058,64,8
0,378,15,10
0,1439,50,24
0,1194,64,19
0,608,18,17
0,942,43,30
0,863,38,23
0,741,33,26
0,2032,68,62
0,755,29,25
0,1211,52,44
0,978,46,35
0,824,45,22
0,1177,52,34
0,387,9,11
0,673,21,43
0,408,9,14
0,430,14,15
0,310,12,13
0,163,2,17
0,195,7,16
0,760,20,8
0,881,36,27
0,160,4,7
0,1376,72,25
0,422,13,23
0,423,13,22
0,162,10,5
0,607,23,15
0,520,13,16
0,539,23,9
0,622,25,18
0,505,21,13
0,525,24,13
0,157,4,8
0,215,10,13
0,410,10,15
0,699,21,32
0,1695,68,35
0,919,40,35
0,1214,56,27
0,844,33,25
0,879,37,12
0,414,10,11
0,517,30,28
0,1102,44,37
0,627,26,19
0,272,7,15
0,1262,58,33
0,85,2,8
0,5339,252,36
0,1296,65,30
0,1022,40,24
0,1025,44,18
0,227,6,10
0,766,28,27
0,222,9,20
0,533,28,15
0,850,39,19
0,1112,46,26
0,1152,52,17
0,519,17,22
0,227,13,5
0,1037,46,16
0,2662,132,50
0,457,15,15
0,858,31,22
0,136,6,6
0,567,15,33
0,231,7,14
0,464,16,13
0,526,23,13
0,1403,58,21
0,8986,430,85
0,433,16,20
0,405,11,11
0,1585,77,48
0,1129,46,18
0,682,24,39
0,512,14,13
0,395,11,21
0,487,16,31
0,366,12,16
0,536,22,22
0,994,38,24
0,1033,46,17
0,383,9,12
0,162,4,9
0,784,45,11
0,393,17,18
0,710,32,19
0,800,21,9
0,418,15,19
0,7559,311,46
0,1155,50,16
0,1009,43,24
0,1933,66,37
0,1679,64,67
0,1278,50,61
0,1544,60,77
0,537,24,15
0,477,26,23
0,528,28,22
0,1061,35,39
0,1054,39,32
0,742,20,8
0,868,37,28
0,1065,49,32
0,742,20,8
0,1314,48,32
0,653,23,26
0,535,13,25
0,1627,77,29
0,1515,85,24
0,1065,57,22
0,488,14,20
0,925,41,24
0,826,34,8
0,427,12,45
0,604,21,44
0,1125,50,27
0,946,38,31
0,1165,54,30
0,1110,56,25
0,993,40,31
0,1149,45,29
0,602,35,18
0,976,46,30
0,150,4,12
0,237,6,15
0,911,34,34
0,981,38,35
0,801,44,18
0,1041,49,13
0,696,22,19
0,657,27,20
0,687,31,18
0,815,33,20
0,229,7,9
0,432,10,14
0,1415,63,33
0,1006,46,21
0,1856,94,52
0,574,27,22
0,385,14,9
0,958,45,26
0,646,22,38
0,814,42,20
0,1116,45,18
0,924,39,24
0,145,6,5
0,491,13,26
0,689,32,19
0,382,15,12
0,940,40,20
0,1229,44,33
0,401,16,26
0,2262,68,100
0,406,9,17
0,480,13,25
0,1210,62,27
0,1099,47,22
0,1062,54,15
0,1322,58,33
0,1213,51,26
0,1014,47,24
0,380,14,9
0,305,16,5
0,1024,49,34
0,1118,52,33
0,302,16,9
0,1137,58,19
0,937,35,11
0,622,30,19
0,853,38,18
0,251,5,8
0,276,10,25
0,444,11,14
0,879,41,31
0,1092,59,13
0,1099,44,14
0,143,6,7
0,999,36,13
0,1192,43,38
0,1211,63,41
0,717,29,22
0,408,9,17
0,705,35,26
0,546,24,16
0,1188,65,34
0,959,48,32
0,2211,98,33
0,860,34,37
0,134,4,7
0,640,33,21
0,1812,82,49
0,998,48,26
0,1272,57,33
0,734,35,24
0,531,15,16
0,367,12,10
0,1193,57,28
0,1100,61,34
0,171,4,7
0,801,40,7
0,622,26,8
0,512,18,27
0,588,24,15
0,183,4,7
0,395,14,9
0,8048,279,153
0,236,9,9
0,675,34,29
0,378,9,10
0,1283,60,24
0,1343,53,27
0,1653,74,39
0,1734,79,44
0,1063,5,113
0,767,4,77
0,840,31,26
0,633,29,19
0,645,28,18
0,416,10,13
0,958,49,27
0,1215,46,36
0,451,24,6
0,213,6,15
0,454,13,22
0,436,19,15
0,967,53,26
0,819,27,35
0,839,45,20
0,1224,41,28
0,950,34,17
0,1053,42,31
0,1263,56,40
0,1291,64,26
0,4299,218,41
0,1847,72,37
0,297,15,8
0,1031,48,34
0,408,10,12
0,924,40,19
0,577,14,33
0,167,8,11
0,934,54,28
0,225,13,7
0,814,21,11
0,135,5,5
0,497,15,19
0,1034,52,22
0,794,24,45
0,222,7,11
0,2678,78,76
0,440,14,15
0,881,31,16
0,937,41,9
0,1314,68,41
0,742,20,8
0,371,12,14
0,885,36,31
0,1028,36,28
0,568,17,36
0,903,39,21
0,94,3,7
0,1219,55,15
0,535,22,14
0,530,16,31
0,635,27,20
0,1781,60,44
0,1007,38,14
0,969,4,107
0,1119,48,31
0,638,26,15
0,170,5,6
0,9315,374,57
0,171,4,6
0,421,16,16
0,864,35,31
0,1012,37,44
0,192,5,9
0,132,3,9
0,321,16,17
0,2704,107,58
0,1124,56,23
0,1096,47,19
0,964,39,29
0,1218,53,20
0,7196,381,31
0,6752,355,31
0,1196,42,33
0,14879,734,57
0,152,6,9
0,975,42,16
0,746,32,25
0,1217,56,27
0,1171,49,22
0,163,4,5
0,1443,55,25
0,1314,54,36
0,483,13,24
0,1164,44,33
0,1043,44,33
0,759,37,24
0,685,35,24
0,624,26,10
0,535,30,23
0,4252,120,104
0,382,14,10
0,11980,547,57
0,428,11,17
0,405,9,17
0,164,7,3
0,966,38,33
0,1055,47,24
0,387,9,14
0,402,9,14
0,483,13,10
0,254,10,10
0,1022,48,25
0,886,32,25
0,413,18,12
0,400,9,15
0,898,51,10
0,850,37,30
0,898,37,33
0,846,37,24
0,1119,51,21
0,493,14,24
0,7281,351,42
0,562,20,16
0,898,40,13
0,395,13,21
0,893,28,21
0,184,4,7
0,1311,64,23
0,687,21,21
0,507,15,16
0,321,12,12
0,249,10,24
0,236,9,22
0,280,7,11
0,261,5,21
0,602,33,16
0,528,24,15
0,411,10,10
0,2359,101,52
0,690,31,19
0,462,13,22
0,1014,41,36
0,578,27,15
0,672,23,40
0,591,17,34
0,802,31,26
0,1264,52,37
0,848,31,32
0,527,16,33
0,285,8,9
0,1133,57,43
0,686,22,24
0,430,10,14
0,357,14,7
0,132,4,7
0,809,33,26
0,577,18,35
0,262,9,14
0,255,8,15
0,1007,38,26
0,11177,556,56
0,384,9,11
0,191,9,4
0,1076,38,28
0,397,9,13
0,1125,53,20
0,392,17,11
0,886,37,20
0,823,34,48
0,899,42,15
0,707,24,33
0,934,41,26
0,457,17,12
0,745,38,8
0,1227,56,24
0,1048,47,21
0,1214,57,23
0,1594,54,68
0,1282,55,21
0,498,15,27
0,480,21,10
0,400,18,14
0,675,29,28
0,402,11,11
0,157,5,10
0,877,39,23
0,262,8,10
0,343,17,14
0,329,8,4
0,479,18,21
0,187,4,9
0,385,9,14
0,385,9,15
0,152,4,4
0,169,4,6
0,589,24,15
0,965,39,32
0,966,36,30
0,508,17,19
0,786,21,10
0,1048,43,22
0,701,33,25
0,1128,50,18
0,1113,63,15
0,201,6,4
0,536,25,17
0,543,23,16
0,663,26,13
0,1392,65,28
0,1979,98,43
0,861,35,38
0,962,44,20
0,669,35,13
0,779,36,29
0,1003,37,14
0,637,27,26
0,295,8,12
0,177,4,8
0,1516,48,43
0,499,14,8
0,1617,62,80
0,229,13,6
0,389,9,13
0,898,32,22
0,17092,765,86
0,320,8,5
0,1072,49,35
0,1027,41,35
0,1071,51,32
0,600,30,17
0,655,22,39
0,421,12,14
0,150,6,11
0,8445,381,47
0,341,10,21
0,807,39,29
0,1209,52,33
0,960,38,28
0,538,14,7
0,1002,49,14
0,376,9,10
0,7363,366,52
0,670,29,14
0,475,24,13
0,955,39,15
0,652,23,21
0,575,23,26
0,597,26,25
0,560,21,9
0,545,22,12
0,544,18,14
0,417,16,14
0,491,21,11
0,404,13,11
0,463,18,18
0,478,20,16
0,770,31,25
0,127,3,8
0,922,45,38
0,1022,45,24
0,1001,35,21
0,336,10,8
0,888,37,33
0,1149,46,28
0,381,9,12
0,779,27,25
0,684,21,16
0,258,9,19
0,468,14,35
0,742,36,24
0,1025,5,97
0,584,22,21
0,932,51,15
0,2023,68,52
0,252,9,19
0,861,49,17
0,147,6,2
0,281,8,9
0,1239,4,145
0,695,23,19
0,604,20,29
0,503,19,16
0,531,17,8
0,531,17,15
0,306,13,19
0,515,12,12
0,427,11,12
0,348,8,8
0,511,18,10
0,742,20,8
0,469,17,15
0,623,21,22
0,506,19,17
0,429,16,14
0,489,13,24
0,470,13,24
0,431,14,14
0,910,38,24
0,742,20,8
0,848,32,25
0,656,38,23
0,1164,59,23
0,121,5,5
0,579,30,11
0,5259,225,24
0,183,7,6
0,989,42,44
0,860,40,11
0,561,16,24
0,473,13,20
0,822,21,9
0,1072,57,20
0,569,15,12
0,1098,55,36
0,845,38,24
0,959,42,28
0,514,15,23
0,788,29,16
0,1123,41,38
0,219,11,9
0,678,35,14
0,782,36,24
0,681,27,15
0,1088,45,31
0,878,51,21
0,369,12,23
0,205,5,10
0,1105,59,26
0,743,27,34
0,608,24,16
0,1079,57,24
0,1446,67,29
0,1591,69,27
0,1080,50,26
0,703,34,27
0,866,38,22
0,903,47,11
0,613,35,26
0,10448,546,83
0,599,31,39
0,294,6,12
0,491,19,22
0,1017,53,14
0,1545,56,27
0,804,34,28
0,156,5,8
0,1297,67,25
0,853,37,18
0,1091,48,27
0,1068,44,17
0,975,42,16
0,952,40,34
0,723,34,26
0,1297,48,47
0,589,28,20
0,438,12,18
0,1368,59,49
0,658,31,21
0,728,32,20
0,828,37,15
0,907,34,15
0,1087,47,31
0,1222,49,24
0,937,55,33
0,1003,42,30
0,1829,87,31
0,974,39,12
0,1727,85,36
0,1000,49,22
0,1110,51,26
0,956,43,23
0,651,30,25
0,412,11,16
0,1204,50,34
0,200,8,17
0,2115,88,46
0,550,25,17
0,1039,47,29
0,986,44,23
0,2211,92,42
0,561,15,24
0,610,24,16
0,183,8,15
0,823,36,24
0,861,33,21
0,150,5,13
0,894,43,11
0,171,5,4
0,859,37,22
0,1305,49,32
0,856,38,19
0,1158,55,31
0,763,24,26
0,520,23,14
0,603,37,17
0,873,40,9
0,806,37,44
0,189,9,17
0,189,7,15
0,514,18,26
0,254,8,7
0,285,3,30
0,272,15,6
0,328,13,26
0,607,22,11
0,942,30,23
0,258,8,14
0,185,5,11
0,886,43,18
0,1304,64,31
0,531,22,17
0,916,31,44
0,1000,4,106
0,1476,62,42
0,835,36,13
0,1413,49,52
0,1767,51,62
0,155,5,14
0,341,8,9
0,233,10,9
0,1050,37,39
0,1078,44,34
0,884,40,36
0,939,39,34
0,972,38,40
0,726,35,17
0,505,26,9
0,1442,56,23
0,616,27,20
0,1057,56,14
0,958,42,29
0,938,38,35
0,1644,68,45
0,1403,95,34
0,1417,56,33
0,3846,176,55
0,491,14,25
0,244,10,10
0,1113,48,36
0,387,9,15
0,1663,80,29
0,922,43,5
0,732,33,13
0,9175,469,66
0,1049,46,15
0,989,39,25
0,949,40,26
0,873,38,14
0,323,8,6
0,320,8,6
0,683,20,35
0,495,13,17
0,788,21,10
0,759,30,19
0,981,39,29
0,1528,57,71
0,866,34,26
0,679,28,27
0,830,33,29
0,876,36,34
0,755,24,18
0,892,26,21
0,815,22,24
0,665,35,22
0,1074,49,20
0,1587,68,41
0,1273,58,37
0,384,9,14
0,602,20,19
0,416,13,21
0,1267,54,30
0,1452,49,66
0,391,9,15
0,644,32,19
